id,label,year,country,tag,source_file
Q232806,County of Edessa,1098,,independence,independence_gap
Q235030,Principality of Antioch,1098,Principality of Antioch,independence,independence_gap
Q55502,Kingdom of Jerusalem,1099,Lebanon,independence,independence_gap
Q272033,County of Tripoli,1102,Kingdom of Jerusalem,independence,independence_gap
Q148540,Republic of Florence,1115,Republic of Florence,independence,independence_gap
Q199688,Almohad Caliphate,1121,,independence,independence_gap
Q107380,Lippe,1123,Germany,independence,independence_gap
Q83546,Grand Principality of Vladimir,1125,Grand Principality of Vladimir,independence,independence_gap
Q189545,Zengid dynasty,1127,,independence,independence_gap
Q188586,Kingdom of Sicily,1130,Kingdom of Sicily,independence,independence_gap
Q11026135,Principality of Salm,1135,,independence,independence_gap
Q151536,Novgorod Republic,1136,Novgorod Republic,independence,independence_gap
Q45670,Kingdom of Portugal,1139,Kingdom of Portugal,independence,independence_gap
Q11344632,Sultanate of the Maldives,1153,United Kingdom of Great Britain and Ireland,independence,independence_gap
Q148499,Margraviate of Brandenburg,1157,Holy Roman Empire,independence,independence_gap
Q200262,Kingdom of Navarre,1162,,independence,independence_gap
Q204920,Crown of Aragon,1162,,independence,independence_gap
Q10827839,Taira administration,1167,Japan,independence,independence_gap
Q171203,Benin Empire,1170,Nigeria,independence,independence_gap
Q180114,Ayyubid dynasty,1171,Ayyubid Sultanate,independence,independence_gap
Q5790,Seuna Dynasty,1173,,independence,independence_gap
Q15581,Principality of Catalonia,1173,Principality of Catalonia,independence,independence_gap
Q159856,Duchy of Brabant,1183,Holy Roman Empire,independence,independence_gap
Q149846,County palatine of Cephalonia and Zakynthos,1185,Kingdom of Sicily,independence,independence_gap
Q213638,Kingdom of Cyprus,1192,Kingdom of Cyprus,independence,independence_gap
Q42585,Kingdom of Bohemia,1198,Austria–Hungary,independence,independence_gap
Q294652,House of Ögedei,1200,,independence,independence_gap
Q320530,lordship of Lichtenberg,1200,Holy Roman Empire,independence,independence_gap
Q178897,Latin Empire,1204,,independence,independence_gap
Q178913,Empire of Trebizond,1204,,independence,independence_gap
Q181254,Empire of Nicaea,1204,Turkey,independence,independence_gap
Q124298,Marquisate of Bodonitsa,1204,,independence,independence_gap
Q325461,Kingdom of Thessalonica,1204,,independence,independence_gap
Q428634,Lordship of Negroponte,1204,,independence,independence_gap
Q187684,Despotate of Epirus,1205,,independence,independence_gap
Q332005,Principality of Achaea,1205,,independence,independence_gap
Q334714,Duchy of Athens,1205,,independence,independence_gap
Q12557,Mongol Empire,1206,,independence,independence_gap
Q229411,Delhi Sultanate,1206,Delhi Sultanate,independence,independence_gap
Q117020,Free Imperial City of Nuremberg,1219,Holy Roman Empire,independence,independence_gap
Q1949209,Taifa of Lorca,1228,Spain,independence,independence_gap
Q156020,State of the Teutonic Order,1230,,independence,independence_gap
Q217196,Crown of Castile,1230,Crown of Castile,independence,independence_gap
Q184536,Mali Empire,1235,,independence,independence_gap
Q49683,Grand Duchy of Lithuania,1236,,independence,independence_gap
Q1796198,Kingdom of Córdoba,1236,Spain,independence,independence_gap
Q142417,Kingdom of Valencia,1238,Crown of Aragon,independence,independence_gap
Q238445,Emirate of Granada,1238,Emirate of Granada,independence,independence_gap
