id,label,year,country,tag,source_file
Q5479162,Liberal Revolution of 1854,1853,Peru,revolution,Coups.csv
Q1068258,University College Dublin,1854,Ireland,empire,Treaties.csv
Q5887718,Peruvian Civil War of 1856-1858,1856,Peru,revolution,Coups.csv
Q129864,Indian Mutiny of 1857,1857,India,war,WarsRecord.csv
Q2091916,Reform War,1857,Mexico,revolution,Coups.csv
Q76914,Battle of Cepeda,1859,Argentina,war,WarsRecord.csv
Q3772246,1860 civil conflict in Mount Lebanon and Damascus,1860,Ottoman Empire,revolution,Coups.csv
Q46603,Sakuradamon Incident,1860,Japan,culture,Disasters.csv
Q61819670,1860 Plebiscite of the provinces of Emilia,1860,Kingdom of Sardinia,culture,Disasters.csv
Q180659,Battle of Wilson's Creek,1861,United States,war,WarsRecord.csv
Q221469,First Battle of Bull Run,1861,United States,war,WarsRecord.csv
Q109424350,Coup d'état in Colombia of 1861,1861,United States of Colombia,revolution,Coups.csv
Q1121065,Compagnie Générale Transatlantique,1861,France,empire,Treaties.csv
Q281850,Battle of Stanwix Station,1862,United States,war,WarsRecord.csv
Q233343,Second Battle of Bull Run,1862,United States,war,WarsRecord.csv
Q193993,Battle of Pea Ridge,1862,United States,war,WarsRecord.csv
Q16674517,Expulsion of Otto of Greece,1862,Kingdom of Greece,revolution,Coups.csv
Q110112023,assassination of José Santos Guardiola,1862,Honduras,culture,Disasters.csv
Q243640,Second Battle of Sabine Pass,1863,United States,war,WarsRecord.csv
Q11517018,Sakuheimon Incident,1863,Japan,culture,Disasters.csv
Q135468,Battle of Haw's Shop,1864,United States,war,WarsRecord.csv
Q176216,Battle of Yellow Tavern,1864,United States,war,WarsRecord.csv
Q195118,Battle of Old Church,1864,United States,war,WarsRecord.csv
Q194329,Battle of Five Forks,1865,United States,war,WarsRecord.csv
Q134513300,Discovery of Christians,1865,,technology,Inventions.csv
Q17633455,Peruvian Civil War of 1865,1865,Peru,revolution,Coups.csv
Q1025404,assassination of Abraham Lincoln,1865,United States,culture,Disasters.csv
Q154942,Battle of Königgrätz,1866,Austria–Hungary,war,WarsRecord.csv
Q107309163,Coup d'état in Colombia of 1867,1867,United States of Colombia,revolution,Coups.csv
Q17633460,Peruvian Civil War of 1867,1867,Peru,revolution,Coups.csv
Q1113723,Comboni Missionaries of the Heart of Jesus,1867,Italy,empire,Treaties.csv
Q4388669,Ōmiya incident,1867,Japan,culture,Disasters.csv
Q81256,Battle of Ichikawa-Funabashi,1868,Japan,war,WarsRecord.csv
Q309184,Boshin War,1868,Tokugawa shogunate,revolution,Coups.csv
Q24204921,Six Years' War,1868,Second Republic,revolution,Coups.csv
Q254797,Battle of Le Bourget,1870,France,war,WarsRecord.csv
Q155302,Battle of Loigny-Poupry,1870,France,war,WarsRecord.csv
Q112872231,Assassination of Wade Perrin,1870,,culture,Disasters.csv
Q7256073,Assassination of Ma Xinyi,1870,Qing dynasty,culture,Disasters.csv
Q175513,Battle of Assam,1871,Ethiopian Empire,war,WarsRecord.csv
Q957532,Third Carlist War,1872,Spain,revolution,Coups.csv
Q1103174,Vosges Club,1872,France,empire,Treaties.csv
Q1063152,Chargeurs,1872,France,empire,Treaties.csv
Q134254356,Liberian–Grebo War,1875,Liberia,revolution,Coups.csv
Q1204135,Deutsche Seewarte,1875,German Reich,empire,Treaties.csv
Q205422,Battle of the Little Bighorn,1876,United States,war,WarsRecord.csv
Q61750249,Veintemilla Revolution,1876,Ecuador,revolution,Coups.csv
Q1054114,Centralverband Deutscher Industrieller,1876,Germany,empire,Treaties.csv
Q1094957,Clan Line,1877,United Kingdom,empire,Treaties.csv
Q1179914,De Groene Amsterdammer,1877,Netherlands,empire,Treaties.csv
Q519546,Nauruan Civil War,1878,,revolution,Coups.csv
Q1081101,Les Hydropathes,1878,France,empire,Treaties.csv
Q11605028,Kioichō Incident,1878,Japan,culture,Disasters.csv
Q6177105,Jementah Civil War,1879,Malaysia,revolution,Coups.csv
Q1202039,"Royal Holloway, University of London",1879,United Kingdom,empire,Treaties.csv
Q1092919,Círculo de Bellas Artes,1880,Spain,empire,Treaties.csv
Q1131014,Capannelle Racecourse,1881,Italy,empire,Treaties.csv
Q1066156,Le Coq sportif,1882,France,empire,Treaties.csv
Q1084446,Christoph & Unmack,1882,Germany,empire,Treaties.csv
Q2834353,Peruvian Civil War of 1884–1885,1884,Peru,revolution,Coups.csv
Q1193179,Royal Scottish Geographical Society,1884,United Kingdom,empire,Treaties.csv
Q881762,Samoan Civil War,1886,,revolution,Coups.csv
Q1100707,Cleveland Street scandal,1889,United Kingdom,revolution,Coups.csv
Q2350166,War of Canudos,1893,,revolution,Coups.csv
Q2523337,Federalist Riograndense Revolution,1893,,revolution,Coups.csv
Q5887721,Peruvian Civil War of 1894–1895,1894,Peru,revolution,Coups.csv
Q1822896,Liberal Revolution of Ecuador,1895,Ecuador,revolution,Coups.csv
Q916340,Jameson Raid,1895,South African Republic,revolution,Coups.csv
Q1069030,International Cooperative Alliance,1895,Belgium,empire,Treaties.csv
Q1202050,Deutsche Amphibolin-Werke SE,1895,Germany,empire,Treaties.csv
Q1071346,International Commission on Zoological Nomenclature,1895,Singapore,empire,Treaties.csv
Q1115593,Commission du vieux Paris,1897,France,empire,Treaties.csv
Q17621744,assassination of Cánovas del Castillo,1897,Spain under the Restoration,culture,Disasters.csv
Q5887712,Federal Revolution of 1899,1898,Bolivia,revolution,Coups.csv
Q1103888,National Arts Club,1898,United States,empire,Treaties.csv
Q15220605,Murder of Elisabeth of Austria,1898,Switzerland,culture,Disasters.csv
Q248979,Battle of Modder River,1899,South Africa,war,WarsRecord.csv
Q263950,Battle of Elandslaagte,1899,South Africa,war,WarsRecord.csv
Q247871,Battle of Talana Hill,1899,South Africa,war,WarsRecord.csv
Q43378,Thousand Days' War,1899,Colombia,revolution,Coups.csv
Q1106869,Federazione Italiana Nuoto,1899,Italy,empire,Treaties.csv
Q106194524,1900 Colombia coup d'état,1900,Colombia,revolution,Coups.csv
Q1054167,Centre Vinicole—Champagne Nicolas Feuillatte,1900,France,empire,Treaties.csv
Q1061270,Congregation of the Holy Family of Nazareth,1900,Italy,empire,Treaties.csv
Q2866985,assassination of William McKinley,1901,United States,culture,Disasters.csv
Q134586693,Carthusians' million affair,1903,France,revolution,Coups.csv
Q2403418,May Coup,1903,Kingdom of Serbia,revolution,Coups.csv
Q178842,Battle of Waterberg,1904,Namibia,war,WarsRecord.csv
Q1054111,"Arbeitskreis Werbe-, Mode-, Industriefotografie",1904,Germany,empire,Treaties.csv
Q1467948,handkerchief vote,1904,Hungary,culture,Disasters.csv
Q108196142,assassination of Nikolay Bobrikov,1904,Russian Empire,culture,Disasters.csv
Q1076729,Vietnam National University,1906,Vietnam,empire,Treaties.csv
Q97358280,Hafidiya,1907,Morocco,revolution,Coups.csv
Q1113225,Institution of Structural Engineers,1908,United Kingdom,empire,Treaties.csv
Q1055811,Port Authority Trans-Hudson,1908,United States,empire,Treaties.csv
Q16184309,assassination of Itō Hirobumi,1909,Qing dynasty,culture,Disasters.csv
Q638903,5 October 1910 revolution,1910,Portugal,revolution,Coups.csv
Q214426,Mexican Revolution,1910,Mexico,revolution,Coups.csv
Q1125309,Confindustria,1910,Italy,empire,Treaties.csv
Q77457310,War of the Generals,1911,Ecuador,revolution,Coups.csv
Q65077988,1911 Paraguayan Civil War,1911,Paraguay,revolution,Coups.csv
Q1067833,Chartered Insurance Institute,1912,United Kingdom,empire,Treaties.csv
Q105176315,assassination of Eloy Alfaro,1912,Ecuador,culture,Disasters.csv
Q8208032,Assassination of José Canalejas,1912,Spain,culture,Disasters.csv
Q1187198,Ten Tragic Days,1913,Mexico,revolution,Coups.csv
Q39080987,Ecuadorian Civil War of 1912–1914,1913,Ecuador,revolution,Coups.csv
Q1074958,Irish Volunteers,1913,Ireland,empire,Treaties.csv
Q116652795,Assassination of Moritaro Abe,1913,Japan,culture,Disasters.csv
Q145588,Battle of Gumbinnen,1914,Russia,war,WarsRecord.csv
Q250383,Action at Néry,1914,France,war,WarsRecord.csv
Q149560,Battle of Stallupönen,1914,Russia,war,WarsRecord.csv
Q250747,Race to the Sea,1914,France,war,WarsRecord.csv
Q23641794,Dominican Civil War of 1914,1914,Dominican Republic,revolution,Coups.csv
Q124759300,Debrecen bombing,1914,Hungary,culture,Disasters.csv
Q192050,assassination of Archduke Franz Ferdinand,1914,Austria–Hungary,culture,Disasters.csv
Q220766,Battle of Manzikert,1915,Turkey,war,WarsRecord.csv
Q764038,Jungle Movement of Gilan,1915,Qajar Iran,revolution,Coups.csv
Q1345258,National Protection War,1915,Republic of China,revolution,Coups.csv
Q106784655,Assassination of  Karl von Stürgkh,1916,Austria–Hungary,culture,Disasters.csv
Q79911,Russian Civil War,1917,Soviet Union,revolution,Coups.csv
Q1041813,Manchu Restoration,1917,Republic of China,revolution,Coups.csv
Q1131145,Dupont,1917,United States,empire,Treaties.csv
Q199371,Battle of Megiddo,1918,Ottoman Empire,war,WarsRecord.csv
Q203234,Battle of Épehy,1918,France,war,WarsRecord.csv
Q211855,Finnish Civil War,1918,Finland,revolution,Coups.csv
Q1356047,execution of the Romanov family,1918,Russian Socialist Federative Soviet Republic,culture,Disasters.csv
Q23020255,assassination of Sidónio Pais,1918,,culture,Disasters.csv
Q208855,Jallianwala Bagh massacre,1919,British Raj,war,WarsRecord.csv
Q65041294,Eddington experiment,1919,,technology,Inventions.csv
Q1111537,Associazione Bancaria Italiana,1919,Italy,empire,Treaties.csv
Q1125610,French Confederation of Christian Workers,1919,France,empire,Treaties.csv
Q124271325,assassination of Erhard Auer,1919,Weimar Republic,culture,Disasters.csv
Q114659411,"Assassination of Hugo Haaseat October 8, 1919",1919,German Reich,culture,Disasters.csv
Q124016877,Murder of Kurt Eisner,1919,Weimar Republic,culture,Disasters.csv
Q6107183,Agua Prieta Revolution,1920,Mexico,revolution,Coups.csv
Q19688873,Tragic Week,1920,Guatemala,revolution,Coups.csv
Q4560844,1920 Jabal al-Gharbi Civil War,1920,Tripolitanian Republic,revolution,Coups.csv
Q105987834,Assassination of Talat Pasha,1921,Germany,culture,Disasters.csv
Q8208030,Assassination of Eduardo Dato,1921,Spain,culture,Disasters.csv
Q11409635,assassination of Hara Takashi,1921,Empire of Japan,culture,Disasters.csv
Q748042,Irish Civil War,1922,Ireland,revolution,Coups.csv
Q468823,March on Rome,1922,Kingdom of Italy,revolution,Coups.csv
Q15927362,Zhili–Fengtian War,1922,Republic of China,revolution,Coups.csv
Q4763640,Anglo-Irish Treaty Dáil vote,1922,,culture,Disasters.csv
Q130260599,Assassination of Alois Rašín,1923,Czechoslovakia,culture,Disasters.csv
Q81510,Continental Barum,1924,Czech Republic,empire,Treaties.csv
Q137649300,Millikan cosmic ray experiment at Muir Lake (1925),1925,,technology,Inventions.csv
Q1712418,July Revolution (Ecuador),1925,Ecuador,revolution,Coups.csv
Q868962,Anti-Fengtian War,1925,Republic of China,revolution,Coups.csv
Q1553256,Nicaraguan Civil War of 1926–1927,1926,Nicaragua,revolution,Coups.csv
Q1851730,May Coup,1926,Second Polish Republic,revolution,Coups.csv
Q179975,Chinese Civil War,1927,Republic of China,revolution,Coups.csv
Q15902637,First Chinese Civil War,1927,Republic of China,revolution,Coups.csv
Q10945939,Ning-Han War,1927,Republic of China,revolution,Coups.csv
Q74662,Luxembourg Stock Exchange,1928,Luxembourg,empire,Treaties.csv
Q1590641,Rüchardt experiment,1929,,technology,Inventions.csv
Q111546,Ipsen,1929,France,empire,Treaties.csv
Q717809,Central Plains War,1930,Republic of China,revolution,Coups.csv
Q4121073,Chilean naval mutiny of 1931,1931,Chile,revolution,Coups.csv
Q114794,Radiotelevisione svizzera di lingua italiana,1931,Switzerland,empire,Treaties.csv
Q1616753,Brocken Experiment,1932,,technology,Inventions.csv
Q18208081,Ecuadorian Civil War of 1932,1932,Ecuador,revolution,Coups.csv
Q244926,May 15 Incident,1932,Empire of Japan,culture,Disasters.csv
Q24866326,assassination of Yun Ki-hyeop,1932,Empire of Japan,culture,Disasters.csv
Q5492732,Cuban coup d'etat of 1933,1933,Cuba,revolution,Coups.csv
Q4808510,assassination of Haim Arlosoroff,1933,Mandatory Palestine,culture,Disasters.csv
Q100699515,Assassination of Luis Miguel Sánchez Cerro,1933,Peru,culture,Disasters.csv
Q873152,July Putsch,1934,Federal State of Austria,revolution,Coups.csv
Q9385537,assassination of Bronisław Pieracki,1934,,culture,Disasters.csv
Q4468587,assassination of Sergei Kirov,1934,,culture,Disasters.csv
Q10379701,Hebei incident,1935,Republic of China,culture,Disasters.csv
Q56250974,Aizawa Incident,1935,Empire of Japan,culture,Disasters.csv
Q287389,Battle of Monte Pelado,1936,Spain,war,WarsRecord.csv
Q2436825,Spanish coup of July 1936,1936,Spanish Republic at War,revolution,Coups.csv
Q61995994,assassination of Calvo Sotelo,1936,Spain,culture,Disasters.csv
Q118455715,assassination of Federico García Lorca,1936,Nationalist zone,culture,Disasters.csv
Q115854,Lucerne Festival,1938,Switzerland,empire,Treaties.csv
Q4468581,assassination of Yevhen Konovalets,1938,,culture,Disasters.csv
Q5556771,Spanish coup of March 1939,1939,Spanish Republic at War,revolution,Coups.csv
Q65058927,Assassination of Armand Călinescu,1939,Kingdom of Romania,culture,Disasters.csv
Q269207,Battle of Sedan,1940,France,war,WarsRecord.csv
Q150939,Operation Weserübung,1940,Denmark,war,WarsRecord.csv
Q177283,Altmark Incident,1940,Norway,war,WarsRecord.csv
Q54974569,Bruno Rossi and David B. Hall experiment,1940,,technology,Inventions.csv
Q4468600,assassination of Leon Trotsky,1940,Mexico,culture,Disasters.csv
Q162284,Battle of Kiev,1941,Ukraine,war,WarsRecord.csv
Q169436,Battle of Rostov,1941,Russia,war,WarsRecord.csv
Q162357,Battle of Smolensk,1941,Soviet Union,war,WarsRecord.csv
Q151290,Battle of Moscow,1941,Soviet Union,war,WarsRecord.csv
Q125003,Instituto Nacional de Industria,1941,Spain,empire,Treaties.csv
Q261776,Battles of Rzhev,1942,Russia,war,WarsRecord.csv
Q192252,Operation Harling,1942,Greece,war,WarsRecord.csv
Q270517,Dieppe Raid,1942,France,war,WarsRecord.csv
Q161033,Demyansk Pocket,1942,Russia,war,WarsRecord.csv
Q10858950,Reinhard Heydrich assassination,1942,,culture,Disasters.csv
Q275019,Battle of Smolensk,1943,Russia,war,WarsRecord.csv
Q153325,Aktion Erntefest,1943,Nazi Germany,war,WarsRecord.csv
Q130861,Battle of Kursk,1943,Soviet Union,war,WarsRecord.csv
Q700547,Operation Vengeance,1943,,culture,Disasters.csv
Q155103,Siege of Budapest,1944,Hungary,war,WarsRecord.csv
Q167002,Operation Greif,1944,Belgium,war,WarsRecord.csv
Q2311171,Operation Panzerfaust,1944,Kingdom of Hungary,revolution,Coups.csv
Q84026,French Institute of Petroleum,1944,France,empire,Treaties.csv
Q192660,Battle of Okinawa,1945,Empire of Japan,war,WarsRecord.csv
Q155995,Operation Spring Awakening,1945,Kingdom of Hungary,war,WarsRecord.csv
Q2633177,Japanese coup d'état in French Indochina,1945,French Indochina,revolution,Coups.csv
Q207342,Trinity,1945,United States,culture,Disasters.csv
Q55522337,Assassination of August Gölzer,1945,Protectorate of Bohemia and Moravia,culture,Disasters.csv
Q28225391,Moon radar experiment,1946,Hungary,technology,Inventions.csv
Q7096997,Operation Dixie,1946,United States,revolution,Coups.csv
Q188972,Greek Civil War,1946,Greece,revolution,Coups.csv
Q11956797,Able,1946,,culture,Disasters.csv
Q11960019,Baker,1946,,culture,Disasters.csv
Q108336746,Assassination of Gotthilf Wagner,1946,Mandatory Palestine,culture,Disasters.csv
Q2119306,1947 Thai coup d'état,1947,Thailand,revolution,Coups.csv
Q2379101,1947–1948 Civil War in Mandatory Palestine,1947,British Empire,revolution,Coups.csv
Q111946380,Shubaki family assassination,1947,Mandatory Palestine,culture,Disasters.csv
Q16709196,assassination of Solomon Mikhoels,1948,Soviet Union,culture,Disasters.csv
Q3350154,assassination of Mahatma Gandhi,1948,Dominion of India,culture,Disasters.csv
Q28040625,X-Ray,1948,,culture,Disasters.csv
Q643510,March 1949 Syrian coup d'état,1949,First Syrian Republic,revolution,Coups.csv
Q185407,La Violencia,1949,Colombia,revolution,Coups.csv
Q111054,Taizé Community,1949,France,empire,Treaties.csv
Q493122,Battle of Sangju,1950,South Korea,war,WarsRecord.csv
Q624064,Battle of Uijeongbu,1950,South Korea,war,WarsRecord.csv
Q493131,Battle of Pyongtaek,1950,South Korea,war,WarsRecord.csv
Q484494,Battle of Osan,1950,South Korea,war,WarsRecord.csv
Q493252,Battle of Chonan,1950,South Korea,war,WarsRecord.csv
Q11997117,Ranger Baker,1951,United States,culture,Disasters.csv
Q19386221,Ranger Able,1951,United States,culture,Disasters.csv
Q5604164,Item,1951,United States,culture,Disasters.csv
Q16208438,Assassination of Sir Henry Gurney,1951,Malaysia,culture,Disasters.csv
Q924138,Operation Hurricane,1952,Australia,culture,Disasters.csv
Q3246743,Ivy King,1952,United States,culture,Disasters.csv
Q593774,1953 Iranian coup d'état,1953,Iran,revolution,Coups.csv
Q98907360,Totem 2,1953,Australia,culture,Disasters.csv
Q98831752,Test 1,1953,Australia,culture,Disasters.csv
Q7899257,Upshot-Knothole Simon,1953,United States,culture,Disasters.csv
Q4052442,Upshot-Knothole Annie,1953,United States,culture,Disasters.csv
Q4052443,Upshot-Knothole Harry,1953,United States,culture,Disasters.csv
Q2078341,Upshot-Knothole Grable,1953,United States,culture,Disasters.csv
Q14099166,Upshot-Knothole Encore,1953,United States,culture,Disasters.csv
Q976887,1954 Guatemalan coup d'état,1954,Guatemala,revolution,Coups.csv
Q4386515,RDS-9,1954,Soviet Union,culture,Disasters.csv
Q4461528,Totskoye nuclear exercise,1954,Soviet Union,culture,Disasters.csv
Q1303351,Wu experiment,1956,,technology,Inventions.csv
Q11962539,Breakaway,1956,Australia,culture,Disasters.csv
Q11962536,Marcoo,1956,Australia,culture,Disasters.csv
Q11962537,One Tree,1956,Australia,culture,Disasters.csv
Q1385044,Goldhaber experiment,1957,,technology,Inventions.csv
Q3798246,1958 Venezuelan coup d'état,1958,Venezuela,revolution,Coups.csv
Q4114551,1958 Pakistani coup d'état,1958,Pakistan,revolution,Coups.csv
Q11959409,Aspen,1958,United States,culture,Disasters.csv
Q11962969,Cactus,1958,United States,culture,Disasters.csv
Q5656344,Hardtack Teak,1958,United States,culture,Disasters.csv
Q11256383,assassination of Inejiro Asanuma,1960,Japan,culture,Disasters.csv
Q875992,Phocomelia due to thalidomide,1961,Germany,revolution,Coups.csv
Q2529018,assassination of Patrice Lumumba,1961,Democratic Republic of the Congo,culture,Disasters.csv
Q4691517,Agathe,1961,France,culture,Disasters.csv
Q4335271,Operation Groza,1961,Soviet Union,culture,Disasters.csv
Q4335272,Operation Grim,1961,Soviet Union,culture,Disasters.csv
Q521199,North Yemen civil war,1962,Kingdom of Yemen,revolution,Coups.csv
Q254652,Starfish Prime,1962,United States,culture,Disasters.csv
Q449436,November 1963 Iraqi coup d'état,1963,First Republic of Iraq,revolution,Coups.csv
Q2578241,Ramadan Revolution,1963,First Republic of Iraq,revolution,Coups.csv
Q119009,Instituto Antártico Chileno,1963,Chile,empire,Treaties.csv
Q193484,assassination of John F. Kennedy,1963,United States,culture,Disasters.csv
Q7249319,Project Shoal,1963,United States,culture,Disasters.csv
Q550500,Battle of Nam Dong,1964,Vietnam,war,WarsRecord.csv
Q74877,JCDecaux,1964,France,empire,Treaties.csv
Q588774,Battle of Dong Xoai,1965,Vietnam,war,WarsRecord.csv
Q955457,Dominican Civil War,1965,Dominican Republic,revolution,Coups.csv
Q1282732,Guatemalan Civil War,1965,Guatemala,revolution,Coups.csv
Q781029,Saint-Sylvestre coup d'état,1965,Central African Republic,revolution,Coups.csv
Q782474,Chadian Civil War of 1965–1979,1965,Chad,revolution,Coups.csv
Q259526,Battle of Long Tan,1966,Vietnam,war,WarsRecord.csv
Q16205928,1966 Nigerian coup d'etat,1966,Nigeria,revolution,Coups.csv
Q3560385,1966 Syrian coup d'état,1966,Syria,revolution,Coups.csv
Q19839681,1966 Laotian coup,1966,Laos,revolution,Coups.csv
Q487431,Battle of Tra Binh Dong,1967,Vietnam,war,WarsRecord.csv
Q979845,Naxalite–Maoist insurgency,1967,India,revolution,Coups.csv
Q829875,Nigerian Civil War,1967,Nigeria,revolution,Coups.csv
Q10863956,January Storm,1967,People's Republic of China,revolution,Coups.csv
Q817206,Cambodian Civil War,1967,Cambodia,revolution,Coups.csv
Q697053,Battle of Hue,1968,Vietnam,war,WarsRecord.csv
Q1187550,assassination of Robert F. Kennedy,1968,United States,culture,Disasters.csv
Q757963,assassination of Martin Luther King Jr.,1968,United States,culture,Disasters.csv
Q692885,Operation Ivory Coast,1970,Vietnam,war,WarsRecord.csv
Q122969113,1970 Bolivian coups d'état,1970,Bolivia,revolution,Coups.csv
Q613594,World Alliance of Reformed Churches,1970,Switzerland,empire,Treaties.csv
Q124247757,Uruguayan Intrastate War,1972,Uruguay,revolution,Coups.csv
Q614203,Anhui Normal University,1972,People's Republic of China,empire,Treaties.csv
Q743358,Battle of Latakia,1973,Syria,war,WarsRecord.csv
Q654777,1973 Israeli raid on Lebanon,1973,Lebanon,war,WarsRecord.csv
Q586948,Movimento das Forças Armadas,1973,Portugal,empire,Treaties.csv
Q555268,East Wind Community,1973,United States,empire,Treaties.csv
Q571665,KNDS France,1973,France,empire,Treaties.csv
Q98507168,Pajara,1973,United States,culture,Disasters.csv
Q4992248,Assassination of Luis Carrero Blanco,1973,Spain,culture,Disasters.csv
Q601956,Aalborg University,1974,Denmark,empire,Treaties.csv
Q482456,Fall of Saigon,1975,Vietnam,war,WarsRecord.csv
Q208484,Lebanese Civil War,1975,Lebanon,revolution,Coups.csv
Q97381399,East Timorese civil war,1975,Timor-Leste,revolution,Coups.csv
Q12973831,assassination of Alfred Duraiappah,1975,Sri Lanka,culture,Disasters.csv
Q17513391,assassination of Khaled Mosharraf,1975,Bangladesh,culture,Disasters.csv
Q130219592,1976 Ecuadorian coup d'état,1976,Ecuador,revolution,Coups.csv
Q615679,Khan Research Laboratories,1976,Pakistan,empire,Treaties.csv
Q63121298,1977 Seychelles coup d'état,1977,Seychelles,revolution,Coups.csv
Q657661,Mozambican Civil War,1977,Mozambique,revolution,Coups.csv
Q4808520,assassination of Taha Carım,1977,Italy,culture,Disasters.csv
Q571142,Antarctic and Southern Ocean Coalition,1978,United States,empire,Treaties.csv
Q39057172,assassination of Airey Neave,1979,United Kingdom,culture,Disasters.csv
Q1192659,Vela incident,1979,Israel,culture,Disasters.csv
Q148574,Operation fence of legs,1981,Indonesia,war,WarsRecord.csv
Q4808524,assassination of Ziaur Rahman,1981,Bangladesh,culture,Disasters.csv
Q2756743,assassination of Anwar Sadat,1981,Egypt,culture,Disasters.csv
Q652284,1982 Ethiopian–Somali Border War,1982,Somalia,war,WarsRecord.csv
Q570211,Anstalt für Kabelkommunikation,1982,Germany,empire,Treaties.csv
Q213394,Sri Lankan civil war,1983,Sri Lanka,revolution,Coups.csv
Q612677,Helduen Alfabetatze eta Berreuskalduntzerako Erakundea,1983,Spain,empire,Treaties.csv
Q4808502,"assassination of Benigno Aquino, Jr.",1983,Philippines,culture,Disasters.csv
Q4808507,assassination of Galip Balkar,1983,Yugoslavia,culture,Disasters.csv
Q1405344,first superstring revolution,1984,,technology,Inventions.csv
Q28055289,Assassination of Father Jerzy Popiełuszko,1984,Polish People's Republic,culture,Disasters.csv
Q541051,Nick at Nite,1985,United States,empire,Treaties.csv
Q83002,First Battle of al-Faw,1986,Iraq,war,WarsRecord.csv
Q105587935,War in Uganda (1986–1994),1986,Uganda,revolution,Coups.csv
Q4808503,assassination of Daya Pathirana,1986,Sri Lanka,culture,Disasters.csv
Q3284177,assassination of Olof Palme,1986,Sweden,culture,Disasters.csv
Q607693,Tmu-na Theater,1987,Israel,empire,Treaties.csv
Q82995,Operation Ramadan ul-Mubarak,1988,Iraq,war,WarsRecord.csv
Q608776,Cadence Design Systems,1988,United States,empire,Treaties.csv
Q566752,De Dietrich,1988,France,empire,Treaties.csv
Q635533,Cambodian–Vietnamese War,1989,Vietnam,war,WarsRecord.csv
Q137399972,Mohawk Civil War,1989,United States,revolution,Coups.csv
Q673626,Operation Simoom,1990,Poland,war,WarsRecord.csv
Q734004,Black January,1990,Azerbaijan Soviet Socialist Republic,war,WarsRecord.csv
Q426722,Rwandan Civil War,1990,Rwanda,revolution,Coups.csv
Q579473,Numericable,1990,France,empire,Treaties.csv
Q6058199,assassination of Çetin Emeç,1990,Turkey,culture,Disasters.csv
Q243620,Somali Civil War,1991,Somalia,revolution,Coups.csv
Q795269,Sierra Leone Civil War,1991,Sierra Leone,revolution,Coups.csv
Q60820213,1991-92 Georgian coup d'état,1991,Republic of Georgia (1990–1992),revolution,Coups.csv
Q594178,Union des Industries Ferroviaires Européennes,1991,Belgium,empire,Treaties.csv
Q546751,CARNet,1991,Croatia,empire,Treaties.csv
Q549181,MOL Group,1991,Hungary,empire,Treaties.csv
Q3423445,assassination of Rajiv Gandhi,1991,India,culture,Disasters.csv
Q96372201,assassination de Jaime Guzmán,1991,Chile,culture,Disasters.csv
Q460844,Unified Task Force,1992,Somalia,war,WarsRecord.csv
Q116681951,Satellite Orbital Debris Characterization Impact Test,1992,,technology,Inventions.csv
Q102183362,1992 Azerbaijani coup d'état,1992,Azerbaijan,revolution,Coups.csv
Q862099,1993 Russian constitutional crisis,1992,Russia,revolution,Coups.csv
Q142529,Algerian Civil War,1992,Algeria,revolution,Coups.csv
Q593662,United Nations Transitional Authority in Cambodia,1992,Cambodia,empire,Treaties.csv
Q540754,"Anglican Church in Aotearoa, New Zealand and Polynesia",1992,New Zealand,empire,Treaties.csv
Q600040,Foreign Office Architects,1992,United Kingdom,empire,Treaties.csv
Q130379735,Night Time Operation,1992,Lebanon,culture,Disasters.csv
Q647239,Burundi Civil War,1993,Burundi,revolution,Coups.csv
Q92231659,Joe Biden sexual assault allegation,1993,United States,revolution,Coups.csv
Q568992,Operation Bøllebank,1994,Bosnia and Herzegovina,war,WarsRecord.csv
Q581438,Bouygues Telecom,1994,France,empire,Treaties.csv
Q68969,Croatian War of Independence,1995,Croatia,war,WarsRecord.csv
Q3124829,HERMES experiment,1995,Germany,technology,Inventions.csv
Q11401339,Human Bones Incident in Hokkaido University,1995,Japan,technology,Inventions.csv
Q594306,Furman Center for Real Estate and Urban Policy,1995,United States,empire,Treaties.csv
Q599285,Communauté de communes du Pays des Herbiers,1995,France,empire,Treaties.csv
Q587196,Camp Quest,1996,United States,empire,Treaties.csv
Q616167,Institute of Peace and Conflict Studies,1996,India,empire,Treaties.csv
Q592938,Blue Shield International,1996,United Kingdom,empire,Treaties.csv
Q568899,Look,1998,France,empire,Treaties.csv
Q2866966,Assassination of Claude Érignac,1998,France,culture,Disasters.csv
Q404517,Kargil War,1999,Pakistan,war,WarsRecord.csv
Q5011260,CHOOZ,1999,,technology,Inventions.csv
Q568183,OVHcloud,1999,France,empire,Treaties.csv
Q65613535,assassination of Ali Sayyad Shirazi,1999,Iran,culture,Disasters.csv
Q102253563,decoupling of median wages from productivity,2000,,technology,Inventions.csv
Q565423,T-Systems International GmbH,2000,Germany,empire,Treaties.csv
Q590952,Credit Agricole Group,2000,France,empire,Treaties.csv
Q612617,Powernext,2001,France,empire,Treaties.csv
Q547951,Vereinte Dienstleistungsgewerkschaft,2001,Germany,empire,Treaties.csv
Q556308,Ankama,2001,France,empire,Treaties.csv
Q2903305,Assassination of Rehavam Ze'evi,2001,Israel,culture,Disasters.csv
Q105359547,Assassination of Laurent-Désiré Kabila,2001,Democratic Republic of the Congo,culture,Disasters.csv
Q609159,Bolsas y Mercados Españoles,2002,Spain,empire,Treaties.csv
